id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t18;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codi3_8x;i3_8x_2;codi3_est;i3_est_2;codi3_otr;i3_otr_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e8;e12;e13;e14;edad_30;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;sn1_1;sn1_7;sn1_2;sn1_3;sn1_4;sn1_5;s2;sn2;sn2_cant;sn4;sn5;sn16;s28;s29;fexp
3733;1;2;8;4;89;2;6;3;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;6900;2;0;2;0;2;0;2;0;1;6900;1;6900;1;6900;3450;2;0;0;0;3;1;0;88;3;7;3;3;0;1950;2;1;2;2;2;2;2;1;2;0;3;5;3;1;3;58
3734;1;1;1;4;59;2;1;5;0;0;1;3;0;0;0;0;0;0;1;35.00;2;0;2;6400;5;3;2;4;20332;0;0;1;1;0;2;0;0;9;25000;9;25000;0;0;2;0;9;25000;2;0;2;0;2;0;2;0;2;0;2;0;9;25000;9;25000;25000;2;0;0;0;7;1;0;59;5;12;1;1;0;1;3;2;1;2;2;2;2;1;1;1;1;6;3;2;0;86
3735;1;1;4;4;59;2;1;5;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4900;2;0;2;0;2;0;2;0;1;4900;1;4900;1;21900;5475;2;0;0;0;10;2;1;58;4;8;1;1;0;1;5;2;2;2;2;1;1;1;1;2;1;2;4;1;6;70
3735;1;2;4;4;38;1;3;6;0;0;1;3;0;0;0;0;0;0;1;62.00;2;0;2;4804;3;2;2;3;30203;0;0;1;1;0;2;0;0;1;17000;1;17000;0;0;2;0;1;17000;2;0;2;0;2;0;2;0;2;0;2;0;1;17000;1;21900;5475;2;0;0;0;7;1;0;38;5;12;1;1;0;1;2;1;2;2;2;2;2;1;1;2;3;2;3;0;0;70
3735;1;3;4;4;33;2;3;6;0;0;3;0;1;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;21900;5475;2;0;0;0;7;2;5;33;4;11;1;1;0;1;1;2;2;2;2;2;1;2;2;0;1;9;4;2;0;70
3735;1;4;4;4;23;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;21900;5475;2;0;0;0;7;1;0;22;5;12;1;1;0;1;5;2;2;2;2;1;1;1;1;6;1;6;4;0;0;70
3736;1;1;12;4;59;1;1;2;0;0;1;3;0;0;0;0;0;0;1;44.00;2;0;2;5000;4;2;2;6;7001;0;0;1;1;0;2;0;0;1;53000;1;53000;0;0;2;0;1;53000;2;0;2;0;2;0;2;0;2;0;2;0;1;53000;1;91500;45750;2;0;0;0;12;1;0;58;7;15;1;1;0;1990;3;2;1;2;2;2;2;1;1;2;1;7;4;0;0;145
3736;1;2;12;4;58;2;2;2;0;0;1;3;0;0;0;0;0;0;1;35.00;2;0;2;8401;6;1;2;4;10331;0;0;1;1;0;2;0;0;1;38500;1;38500;0;0;2;0;1;38500;2;0;2;0;2;0;2;0;2;0;2;0;1;38500;1;91500;45750;2;0;0;0;13;1;0;57;7;17;1;1;0;1990;5;1;1;2;2;2;2;2;2;0;1;7;2;1;2;145
3737;1;1;14;4;59;2;1;4;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;20000;2;0;2;0;2;0;2;0;9;20000;9;20000;9;40000;20000;2;0;0;0;12;2;2;59;6;14;1;1;0;1;4;2;2;2;1;2;2;1;2;0;1;6;3;1;3;118
3737;1;2;14;4;33;1;3;3;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;6400;5;2;2;3;20333;0;0;1;1;0;2;0;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;2;0;2;0;2;0;2;0;2;0;9;20000;9;40000;20000;2;0;0;0;12;2;3;33;6;14;1;1;0;1;3;2;1;2;2;2;2;2;2;0;3;6;3;0;0;118
3738;1;1;13;4;59;2;1;5;0;0;1;3;0;0;0;0;0;0;1;30.00;2;0;2;8501;7;2;2;4;40312;0;0;1;1;0;2;0;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;2;0;2;0;2;0;2;0;2;0;9;20000;9;41000;20500;2;0;0;0;12;1;0;58;7;15;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;6;1;1;2;297
3738;1;2;13;4;27;2;3;6;0;0;1;3;0;0;0;0;0;0;2;41.00;2;0;2;9602;8;2;2;2;57333;0;0;3;1;0;2;0;0;1;9500;1;9500;1;11500;2;0;1;21000;2;0;2;0;2;0;2;0;2;0;2;0;1;21000;9;41000;20500;2;0;0;0;13;2;3;27;6;15;1;1;0;1;1;2;2;2;2;2;2;1;2;0;1;2;1;2;0;297
3739;1;1;9;4;59;1;1;5;0;0;1;3;0;0;0;0;0;0;2;42.00;2;0;2;8501;7;1;2;4;41332;0;0;1;1;0;2;0;0;1;20000;1;20000;1;6000;2;0;1;26000;2;0;2;0;2;0;2;0;2;0;2;0;1;26000;1;26000;26000;2;0;0;0;12;1;0;58;7;15;1;1;0;1;3;2;1;2;2;2;2;1;2;0;3;6;3;0;0;119
3740;1;1;12;4;59;2;1;2;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;8501;7;1;3;4;41332;0;0;1;1;0;2;0;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;2;0;2;0;2;0;2;0;2;0;9;20000;9;60000;30000;2;0;0;0;12;1;0;59;7;15;3;3;0;1981;3;2;1;2;2;2;2;1;1;1;3;5;3;1;2;57
3740;1;2;12;4;60;1;2;2;0;0;1;2;0;0;0;0;0;0;1;45.00;2;0;2;7100;5;2;1;1;72131;2;0;0;0;0;0;2;0;9;40000;9;40000;0;0;2;0;9;40000;2;0;2;0;2;0;2;0;2;0;2;0;9;40000;9;60000;30000;2;0;0;0;13;1;0;60;7;17;1;1;0;1;3;2;1;2;2;2;2;2;2;0;3;5;2;0;0;57
3741;1;1;15;4;59;2;1;5;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;33000;2;0;2;0;2;0;2;0;1;33000;1;33000;1;33000;33000;2;0;0;0;12;1;0;59;7;15;1;1;0;1;2;1;2;2;2;2;2;2;2;0;3;7;2;1;1;331
3742;1;1;4;4;59;2;1;5;0;0;3;0;2;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;500;1;500;1;22000;1;7000;2;0;2;0;2;0;1;29000;1;29500;9;59660;29830;2;0;0;0;12;1;0;59;7;15;1;1;0;1;4;2;2;2;1;2;2;1;1;3;3;6;4;1;1;52
3742;1;2;4;4;61;2;7;4;0;0;1;3;0;0;0;0;0;0;2;26.00;2;0;1;8501;7;2;2;9;41332;0;0;1;1;0;2;0;0;9;20000;9;20000;9;2960;2;0;9;22960;1;7200;2;0;2;0;2;0;2;0;1;7200;9;30160;9;59660;29830;2;0;0;0;13;1;0;61;7;17;3;3;0;2014;2;1;2;2;2;2;2;1;2;0;3;7;3;1;3;52
3743;1;1;5;4;59;2;1;1;0;0;1;1;0;0;0;0;0;0;1;28.00;2;0;2;1009;1;2;2;2;5002;2;0;0;0;0;0;2;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;1;90000;45000;2;0;0;0;12;1;0;58;7;15;1;1;0;1;3;2;1;2;2;2;2;1;1;4;3;6;2;1;2;202
3743;1;2;5;4;60;1;2;1;0;0;1;3;0;0;0;0;0;0;1;20.00;2;0;2;7000;5;2;1;1;43331;1;1;2;0;0;0;2;0;1;60000;1;60000;0;0;2;0;1;60000;2;0;2;0;2;0;2;0;2;0;2;0;1;60000;1;90000;45000;2;0;0;0;12;2;2;60;6;14;1;1;0;1;4;2;2;2;1;2;2;1;1;4;1;6;3;0;0;202
3744;1;1;5;4;59;2;1;4;0;0;1;3;0;0;0;0;0;0;2;60.00;2;0;2;8501;7;2;3;4;41332;0;0;1;1;0;2;0;0;1;15000;1;15000;1;35000;2;0;1;50000;1;6000;2;0;2;0;2;0;2;0;1;6000;1;56000;1;56000;56000;2;0;0;0;13;1;0;58;7;17;6;6;0;1998;5;1;1;2;2;2;2;1;1;2;1;6;2;1;2;283
3745;1;1;13;4;59;2;1;5;0;0;1;2;0;0;0;0;0;0;1;44.00;2;0;2;8600;7;2;2;1;40131;2;0;0;0;0;0;2;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;9;40000;20000;2;0;0;0;13;1;0;58;7;17;1;1;0;2002;4;2;2;2;1;2;2;1;1;2;3;6;2;1;2;380
3745;1;2;13;4;21;2;3;6;95;1;3;0;1;1;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6000;1;6000;2;0;2;0;9;4000;2;0;2;0;9;4000;9;10000;9;40000;20000;1;1;13;3;0;0;0;21;6;14;4;4;1997;2002;3;2;1;2;2;2;2;1;1;2;1;6;2;2;0;380
3746;1;1;14;4;59;1;1;5;0;0;1;2;0;0;0;0;0;0;1;3.00;2;0;2;9609;8;2;5;1;40112;2;0;0;0;0;0;2;0;9;8000;9;8000;0;0;2;0;9;8000;2;0;2;0;2;0;2;0;2;0;2;0;9;8000;9;28000;14000;2;0;0;0;13;2;10;58;6;12;3;3;0;2013;1;2;2;2;2;2;2;1;2;0;1;6;2;0;0;161
3746;1;2;14;4;91;2;6;4;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;20000;2;0;2;0;2;0;2;0;1;20000;1;20000;9;28000;14000;2;0;0;0;7;1;0;91;5;12;3;3;0;1990;2;1;2;2;2;2;2;1;1;16;1;8;2;1;5;161
3747;1;1;14;4;59;2;1;5;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;6800;5;2;2;2;30332;0;0;1;1;0;2;0;0;9;20000;9;20000;0;0;2;0;9;20000;2;0;2;0;2;0;2;0;2;0;2;0;9;20000;9;64000;21333;2;0;0;0;13;1;0;59;7;17;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;1;1;117
3747;1;2;14;4;25;2;3;6;0;0;1;3;0;0;0;0;0;0;1;42.00;2;0;1;9602;8;2;2;2;10333;0;0;1;1;0;2;0;0;9;30000;9;30000;0;0;2;0;9;30000;2;0;2;0;2;0;2;0;2;0;2;0;9;30000;9;64000;21333;1;2;13;2;0;0;0;25;6;13;1;1;0;1;3;2;1;2;2;2;2;1;1;1;3;6;3;2;0;117
3747;1;3;14;4;91;2;6;4;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;14000;2;0;2;0;2;0;2;0;1;14000;1;14000;9;64000;21333;2;0;0;0;12;1;0;91;7;15;1;1;0;1;5;1;2;1;2;2;2;1;1;1;3;5;4;1;4;117
3748;1;1;12;4;59;2;1;1;0;0;1;3;0;0;0;0;0;0;1;8.00;1;1;2;7000;5;2;3;1;30203;0;0;3;1;0;2;0;0;1;1300;1;1300;0;0;2;0;1;1300;2;0;2;0;2;0;2;0;2;0;2;0;1;1300;9;85300;21325;2;0;0;0;13;2;3;59;6;15;1;1;0;1;3;2;1;2;2;2;2;1;1;4;1;6;3;1;2;79
3748;1;2;12;4;62;1;2;1;0;0;1;3;0;0;0;0;0;0;1;55.00;2;0;2;2202;1;2;3;3;80203;0;0;1;1;0;2;0;0;9;50000;9;50000;0;0;2;0;9;50000;2;0;2;0;2;0;2;0;2;0;2;0;9;50000;9;85300;21325;2;0;0;0;7;2;3;61;4;10;1;1;0;1;3;2;1;2;2;2;2;1;1;1;1;6;1;0;0;79
3748;1;3;12;4;30;2;3;6;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;2;7000;5;2;2;4;20333;0;0;1;1;0;2;0;0;1;14000;1;14000;0;0;2;0;1;14000;2;0;2;0;2;0;2;0;2;0;2;0;1;14000;9;85300;21325;1;1;13;2;0;0;0;30;6;13;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;7;3;2;0;79
3748;1;4;12;4;28;2;3;6;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;7000;5;2;3;4;20332;0;0;1;1;0;2;0;0;1;20000;1;20000;0;0;2;0;1;20000;2;0;2;0;2;0;2;0;2;0;2;0;1;20000;9;85300;21325;2;0;0;0;13;1;0;28;7;17;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;7;3;2;0;79
3749;1;1;6;4;59;1;1;2;0;0;1;3;0;0;0;0;0;0;1;8.00;1;1;1;8501;7;2;2;4;41312;0;0;1;1;0;2;0;0;1;5000;1;5000;0;0;2;0;1;5000;2;0;2;0;2;0;2;0;2;0;2;0;1;5000;1;35000;5833;2;0;0;0;13;1;0;59;7;17;1;1;0;1;2;1;2;2;2;2;2;4;2;0;3;5;1;0;0;326
3749;1;2;6;4;56;2;2;2;0;0;1;3;0;0;0;0;0;0;2;21.00;2;0;2;8501;7;1;2;4;41332;0;0;1;1;0;2;0;0;1;12000;1;12000;1;8000;2;0;1;20000;2;0;2;0;2;0;2;0;2;0;2;0;1;20000;1;35000;5833;2;0;0;0;12;1;0;56;7;15;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;7;3;2;0;326
3749;1;3;6;4;22;2;3;3;1;2;1;3;0;0;0;0;0;0;1;30.00;2;0;2;6900;5;2;2;3;20332;0;0;1;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;2;0;2;0;2;0;2;0;2;0;2;0;1;8000;1;35000;5833;2;0;0;0;7;1;0;22;5;12;3;3;0;1999;2;1;2;2;2;2;2;1;2;0;3;1;3;1;1;326
3749;1;4;6;4;20;1;3;6;1;2;3;0;1;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;35000;5833;1;1;10;1;0;0;0;20;4;7;3;3;0;1999;2;1;2;2;2;2;2;2;2;0;3;5;1;0;0;326
3749;1;5;6;4;19;2;3;6;1;2;1;3;0;0;0;0;0;0;1;25.00;1;1;2;1800;1;2;2;5;30314;0;0;3;1;0;2;0;0;1;2000;1;2000;0;0;2;0;1;2000;2;0;2;0;2;0;2;0;2;0;2;0;1;2000;1;35000;5833;1;1;13;11;0;0;0;19;6;12;3;3;0;1999;2;1;2;2;2;2;2;1;1;1;3;5;3;2;0;326
3749;1;6;6;4;3;1;5;0;95;3;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35000;5833;3;0;0;0;0;0;0;2;8;0;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;2;1;0;0;326
3750;1;1;4;4;59;1;1;6;0;0;1;3;0;0;0;0;0;0;2;65.00;1;2;2;8401;6;1;2;4;10332;0;0;1;1;0;2;0;0;1;30000;1;30000;1;5000;2;0;1;35000;2;0;2;0;2;0;2;0;2;0;2;0;1;35000;1;35000;35000;2;0;0;0;13;2;3;58;6;15;1;1;0;1;2;1;2;2;2;2;2;4;2;0;3;5;3;0;0;133
3751;1;1;8;3;59;1;1;3;0;0;1;2;0;0;0;0;0;0;1;114.00;2;0;2;4808;3;2;1;1;30113;2;0;0;0;0;0;2;0;1;4000;1;4000;0;0;2;0;1;4000;2;0;2;0;2;0;2;0;2;0;2;0;1;4000;1;4000;4000;2;0;0;0;13;2;2;59;6;14;4;5;1993;1993;1;2;2;2;2;2;2;3;2;0;1;6;4;0;0;26
3752;1;1;12;4;59;1;1;3;0;0;1;2;0;0;0;0;0;0;1;29.00;2;0;2;8600;7;2;5;1;40131;2;0;0;0;0;0;2;0;1;100000;1;100000;0;0;2;0;1;100000;2;0;2;0;2;0;2;0;2;0;2;0;1;100000;1;100000;100000;2;0;0;0;13;1;0;59;7;17;1;1;0;1;3;2;1;2;2;2;2;3;2;0;3;6;2;0;0;456
3753;1;1;12;4;59;1;1;2;0;0;1;2;0;0;0;0;0;0;2;67.00;2;0;2;8200;5;2;1;1;10132;2;0;0;0;0;0;2;0;1;12000;1;12000;2;0;2;0;1;12000;2;0;2;0;2;0;2;0;2;0;2;0;1;12000;1;46200;9240;2;0;0;0;13;2;4;58;6;16;1;1;0;1;2;1;2;2;2;2;2;1;1;2;3;5;4;0;0;164
3753;1;2;12;4;57;2;2;2;0;0;1;2;0;0;0;0;0;0;1;72.00;2;0;2;4807;3;2;2;1;30123;2;0;0;0;0;0;2;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;2;0;2;0;2;0;2;0;2;0;1;10000;1;46200;9240;2;0;0;0;12;2;2;56;6;14;3;3;0;1960;2;1;2;2;2;2;2;1;2;0;3;5;3;1;2;164
3753;1;3;12;4;88;2;6;4;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;6200;2;0;2;0;2;0;2;0;1;6200;1;6200;1;46200;9240;2;0;0;0;12;1;0;88;7;15;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;1;3;164
3753;1;4;12;4;25;1;3;6;0;0;1;3;0;0;0;0;0;0;1;31.00;2;0;2;9409;8;2;2;2;56313;0;0;1;1;0;2;0;0;1;12000;1;12000;0;0;2;0;1;12000;2;0;2;0;2;0;2;0;2;0;2;0;1;12000;1;46200;9240;1;1;13;3;0;0;0;25;6;14;1;1;0;1;2;1;2;2;2;2;2;3;2;0;3;5;2;0;0;164
3753;1;5;12;4;21;2;3;6;1;2;1;3;0;0;0;0;0;0;1;21.00;2;0;1;4804;3;2;2;2;30314;0;0;3;1;0;2;0;0;1;6000;1;6000;0;0;2;0;1;6000;2;0;2;0;2;0;2;0;2;0;2;0;1;6000;1;46200;9240;1;1;13;4;0;0;0;21;6;15;1;1;0;1;2;1;2;2;2;2;2;1;1;1;2;3;2;2;0;164
3754;1;1;4;4;59;1;1;1;0;0;1;3;0;0;0;0;0;0;1;41.00;2;0;2;8600;7;1;2;4;40331;0;0;1;1;0;2;0;0;1;40000;1;40000;0;0;2;0;1;40000;2;0;2;0;2;0;2;0;2;0;2;0;1;40000;1;65000;16250;2;0;0;0;13;1;0;59;7;17;1;1;0;1;2;1;2;2;2;2;2;1;1;2;2;2;3;0;0;223
3754;1;2;4;4;41;2;2;1;0;0;1;3;0;0;0;0;0;0;1;35.00;2;0;2;8600;7;1;2;4;10333;0;0;1;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;2;0;2;0;2;0;2;0;2;0;1;25000;1;65000;16250;2;0;0;0;13;1;0;41;7;17;1;1;0;1997;2;1;2;2;2;2;2;1;1;2;2;2;3;1;2;223
3754;1;3;4;4;8;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;65000;16250;1;1;3;2;0;0;0;7;2;1;1;1;0;1;2;1;2;2;2;2;2;2;2;0;2;2;2;0;0;223
3754;1;4;4;4;4;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;65000;16250;1;1;17;0;0;0;0;3;1;0;1;1;0;1;2;1;2;2;2;2;2;2;2;0;2;2;2;0;0;223
3755;1;1;4;4;59;2;1;5;0;0;1;1;0;0;0;0;0;0;1;48.00;2;0;2;6800;5;2;2;2;5002;2;0;0;0;0;0;2;0;1;30000;1;30000;0;0;2;0;1;30000;2;0;2;0;2;0;2;0;2;0;2;0;1;30000;1;43000;21500;2;0;0;0;13;1;0;59;7;17;1;1;0;1;2;1;2;2;2;2;2;3;2;0;3;7;2;1;1;142
3755;1;2;4;4;23;2;3;6;95;1;1;3;0;0;0;0;0;0;1;36.00;2;0;2;4804;3;2;2;3;30333;0;0;3;1;0;2;0;0;1;13000;1;13000;0;0;2;0;1;13000;2;0;2;0;2;0;2;0;2;0;2;0;1;13000;1;43000;21500;2;0;0;0;7;1;0;23;5;12;1;1;0;1;3;2;1;2;2;2;2;4;2;0;3;5;2;2;0;142
3756;1;1;2;4;59;1;1;3;0;0;1;1;0;0;0;0;0;0;1;50.00;2;0;2;6900;5;2;2;4;7001;2;0;0;0;0;0;2;0;1;150000;1;150000;0;0;2;0;1;150000;2;0;2;0;2;0;2;0;2;0;2;0;1;150000;1;150000;150000;2;0;0;0;13;1;0;59;7;17;1;1;0;1;4;2;2;2;1;2;2;1;1;1;3;7;2;0;0;417
3757;1;1;11;4;59;1;1;2;0;0;1;2;0;0;0;0;0;0;1;18.00;1;1;1;9000;8;2;5;3;50111;2;0;0;0;0;0;2;0;2;0;2;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;6300;1575;2;0;0;0;13;2;3;59;6;15;1;1;0;1;1;2;2;2;2;2;1;1;1;1;3;2;3;0;0;192
3757;1;2;11;4;61;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;6300;2;0;2;0;2;0;2;0;1;6300;1;6300;1;6300;1575;2;0;0;0;7;1;0;61;5;12;1;1;0;1;2;1;2;2;2;2;2;4;2;0;3;2;3;1;2;192
3757;1;3;11;4;34;1;3;6;0;0;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;6300;1575;2;0;0;0;13;2;2;34;6;14;1;1;0;1;1;2;2;2;2;2;1;4;2;0;1;2;2;0;0;192
3757;1;4;11;4;30;1;3;6;0;0;2;0;0;0;2;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;6300;1575;2;0;0;0;7;2;3;30;4;10;1;1;0;1;1;2;2;2;2;2;1;4;2;0;3;5;2;0;0;192
3758;1;1;11;4;59;1;1;2;0;0;1;3;0;0;0;0;0;0;1;45.00;2;0;2;2301;1;2;1;1;30332;0;0;1;1;0;2;0;0;1;43876;1;43876;0;0;2;0;1;43876;2;0;2;0;2;0;2;0;2;0;2;0;1;43876;9;70876;14175;2;0;0;0;13;1;0;58;7;17;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;3;0;0;145
3758;1;2;11;4;59;2;2;2;0;0;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;70876;14175;2;0;0;0;12;1;0;58;7;15;1;1;0;1;2;1;2;2;2;2;2;1;1;3;3;5;3;1;3;145
3758;1;3;11;4;26;1;3;6;0;0;1;3;0;0;0;0;0;0;1;30.00;2;0;2;6200;5;2;2;4;81332;0;0;1;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;2;0;2;0;2;0;2;0;2;0;1;15000;9;70876;14175;1;2;13;3;0;0;0;25;6;14;1;1;0;1;5;1;1;2;2;2;2;1;1;1;3;5;3;0;0;145
3758;1;4;11;4;25;2;3;6;0;0;1;3;0;0;0;0;0;0;2;20.00;2;0;2;8501;7;2;2;4;41312;0;0;1;1;0;2;0;0;9;3000;9;3000;9;6000;2;0;9;9000;2;0;2;0;2;0;2;0;2;0;2;0;9;9000;9;70876;14175;2;0;0;0;13;1;0;24;7;17;1;1;0;1;5;1;1;2;2;2;2;1;1;1;3;5;3;2;0;145
3758;1;5;11;4;21;2;3;6;1;2;1;3;0;0;0;0;0;0;1;15.00;2;0;2;8502;7;2;2;3;41332;0;0;3;1;0;2;0;0;1;3000;1;3000;0;0;2;0;1;3000;2;0;2;0;2;0;2;0;2;0;2;0;1;3000;9;70876;14175;1;1;13;1;0;0;0;21;6;12;1;1;0;1;2;1;2;2;2;2;2;2;2;0;3;5;1;2;0;145
3759;1;1;15;4;59;1;1;1;0;0;1;1;0;0;0;0;0;0;1;35.00;2;0;2;6900;5;2;2;3;6001;2;0;0;0;0;0;2;0;1;200000;1;200000;0;0;2;0;1;200000;2;0;2;0;2;0;2;0;2;0;2;0;1;200000;1;290000;145000;2;0;0;0;13;1;0;58;7;17;1;1;0;1994;4;2;2;2;1;2;2;1;2;0;3;6;2;0;0;224
3759;1;2;15;4;57;2;2;1;0;0;1;1;0;0;0;0;0;0;1;35.00;2;0;2;6900;5;2;2;3;6001;2;0;0;0;0;0;2;0;1;80000;1;80000;0;0;2;0;1;80000;2;0;1;10000;2;0;2;0;2;0;1;10000;1;90000;1;290000;145000;2;0;0;0;13;1;0;56;7;17;1;1;0;1;4;2;2;2;1;2;2;1;1;2;3;6;2;1;2;224
3760;1;1;7;4;59;2;1;3;0;0;1;2;0;0;0;0;0;0;1;42.00;2;0;2;3200;1;2;1;1;50111;2;0;0;0;0;0;2;0;1;5000;1;5000;0;0;2;0;1;5000;1;5000;2;0;2;0;2;0;2;0;1;5000;1;10000;9;20000;6667;2;0;0;0;13;2;5;58;6;16;1;1;0;1;1;2;2;2;2;2;1;1;1;3;3;2;3;1;3;193
3760;1;2;7;4;25;1;3;6;0;0;1;3;0;0;0;0;0;0;1;24.00;2;0;2;5601;3;2;2;2;32323;0;0;3;1;0;2;0;0;9;10000;9;10000;0;0;2;0;9;10000;2;0;2;0;2;0;2;0;2;0;2;0;9;10000;9;20000;6667;2;0;0;0;7;2;4;24;4;11;1;1;0;1;1;2;2;2;2;2;2;3;2;0;3;2;2;0;0;193
3760;1;3;7;4;19;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;20000;6667;2;0;0;0;7;1;0;19;5;12;1;1;0;1;1;2;2;2;2;2;1;1;1;8;1;2;4;0;0;193
