id;nhogar;comuna;dominio;v2_2;v4;h2;h3;hacinam_2;tipoho;fexp
1824;1;1;4;2;5;2;5;1;3;248
1825;1;12;4;2;3;3;2;1;4;412
1825;2;12;4;2;3;3;1;3;3;412
1826;1;9;4;2;4;1;4;1;3;238
1827;1;1;4;2;2;1;2;1;1;142
1828;1;10;4;1;3;1;3;1;4;198
1829;1;4;4;2;2;1;2;2;6;56
1830;1;14;4;2;3;1;3;1;3;315
1831;1;13;4;2;2;2;2;1;1;373
1832;1;6;4;2;4;1;4;1;1;346
1833;1;9;4;1;3;1;3;1;3;464
1834;1;3;4;2;5;3;5;1;4;150
1835;1;5;4;2;3;1;3;1;3;333
1836;1;5;4;2;4;1;4;1;3;251
1837;1;15;4;2;4;1;4;1;3;252
1838;1;11;4;2;4;1;4;1;5;147
1839;1;5;4;2;3;2;3;1;7;304
1840;1;12;4;2;2;1;2;1;1;335
1841;1;11;4;1;3;1;3;1;3;440
1842;1;12;4;1;6;1;6;1;3;337
1843;1;13;4;2;3;1;3;1;3;650
1844;1;9;4;2;2;1;2;1;3;133
1845;1;11;4;2;4;1;4;1;1;169
1846;1;12;4;1;5;3;5;1;1;346
1847;1;2;4;2;3;1;3;1;1;789
1848;1;12;4;2;3;1;3;1;3;151
1849;1;11;4;2;4;1;4;1;3;207
1850;1;15;4;2;2;2;2;2;3;268
1851;1;10;4;2;3;1;3;1;1;145
1852;1;15;4;1;4;3;4;1;3;237
1853;1;7;4;2;2;2;2;1;3;205
1854;1;11;4;1;4;1;4;1;3;213
1855;1;14;4;2;3;2;3;1;4;481
1856;1;2;4;2;4;2;4;1;3;267
1857;1;3;4;1;4;1;4;1;3;362
1858;1;9;4;2;3;2;3;1;3;268
1859;1;2;4;2;3;1;3;1;3;131
1860;1;11;4;2;3;1;3;1;3;342
1861;1;12;4;2;4;1;4;1;3;339
1862;1;10;4;2;4;1;4;1;3;145
1863;1;14;4;2;3;1;3;1;3;253
1864;1;7;4;2;4;2;4;1;3;334
1865;1;15;4;1;4;1;4;1;3;168
1866;1;9;4;1;5;3;5;1;1;240
1867;1;14;4;2;2;2;2;1;1;174
1868;1;14;4;2;2;1;2;1;1;430
1869;1;6;4;2;2;1;2;1;1;346
1870;1;12;4;2;3;2;3;1;3;418
1871;1;2;4;2;1;2;1;1;1;264
1872;1;12;4;2;1;1;1;1;1;100
1873;1;14;4;2;4;1;4;1;3;379
1874;1;2;4;2;2;2;2;1;1;224
1875;1;15;4;2;3;1;3;1;3;240
1876;1;2;4;2;4;2;4;1;5;125
1877;1;5;4;2;2;1;2;1;1;365
1878;1;4;3;1;3;3;2;1;3;254
1878;2;4;3;1;3;1;1;2;3;254
1879;1;4;4;10;1;2;1;1;1;111
1880;1;11;4;1;4;1;4;1;4;230
1881;1;15;4;2;2;1;2;2;3;221
1882;1;6;4;2;2;1;2;1;1;403
1883;1;3;4;2;4;1;4;1;5;127
1884;1;3;4;1;5;1;5;1;3;188
1885;1;12;4;2;2;1;2;1;1;557
1886;1;13;4;2;2;2;2;1;3;237
1887;1;5;4;2;2;1;2;1;1;210
1888;1;3;4;2;3;1;3;1;7;98
1889;1;15;3;1;3;3;3;2;3;30
1890;1;9;4;2;2;2;2;1;3;201
1891;1;11;4;2;2;2;2;1;4;99
1892;1;6;4;2;2;2;2;2;3;323
1893;1;7;3;1;8;3;8;1;3;143
1894;1;3;4;2;3;1;3;1;4;324
1895;1;1;4;2;3;1;3;1;3;185
1896;1;11;4;1;3;2;3;1;3;195
1897;1;12;4;2;2;2;2;1;3;468
1898;1;4;4;2;3;1;3;1;1;107
1899;1;7;4;2;2;2;2;2;3;284
1900;1;4;4;1;3;1;3;1;1;170
1901;1;4;4;2;4;3;4;1;5;302
1902;1;1;3;1;2;3;2;2;6;89
1903;1;3;4;2;2;2;2;1;4;567
1904;1;4;4;2;2;3;2;1;1;178
1905;1;8;3;1;4;3;4;2;5;156
1906;1;3;4;10;1;2;1;1;1;284
1907;1;4;4;2;2;2;2;2;4;633
1908;1;1;4;2;3;1;3;1;1;208
1909;1;3;4;2;2;2;2;1;3;100
1910;1;8;3;1;2;3;2;2;3;156
1911;1;5;4;2;2;2;2;3;3;282
1912;1;13;4;2;3;1;3;1;1;320
1913;1;4;3;1;1;3;1;1;1;355
1914;1;12;4;2;4;2;4;1;3;442
1915;1;8;4;2;3;3;3;1;3;68
1916;1;4;4;2;2;3;2;1;1;186
1917;1;14;4;2;3;1;3;1;3;152
1918;1;2;4;2;2;3;2;1;1;312
1919;1;15;3;1;1;1;1;3;3;30
1920;1;3;4;2;4;2;4;1;5;86
1921;1;8;4;2;4;1;4;1;4;70
1922;1;10;4;1;3;1;3;1;3;322
1923;1;9;3;1;1;3;1;3;3;26
1924;1;11;4;2;3;1;3;1;3;119
1925;1;3;4;2;3;2;3;1;3;274
1926;1;9;4;2;2;1;2;1;4;156
1927;1;8;4;1;3;3;3;1;4;108
1928;1;6;4;2;2;1;2;1;3;205
1929;1;7;4;1;4;2;2;1;1;151
1929;2;7;4;1;4;2;2;1;1;151
1930;1;8;4;1;3;2;3;1;3;172
1931;1;7;4;2;2;2;2;1;7;234
1932;1;11;4;2;2;2;2;1;3;113
1933;1;1;4;2;2;2;2;1;1;92
1934;1;11;4;2;4;1;4;1;4;263
1935;1;10;4;2;2;1;2;1;3;215
1936;1;1;4;9;1;3;1;2;4;229
1937;1;1;4;2;3;2;3;1;4;200
1938;1;1;4;2;3;2;3;1;3;232
1939;1;5;4;2;3;1;3;1;7;298
1940;1;12;4;2;2;2;2;1;3;146
1941;1;6;4;2;2;2;2;1;4;389
1942;1;11;4;2;3;1;3;1;3;143
1943;1;12;4;2;2;2;2;1;3;134
1944;1;8;4;2;3;1;3;1;6;118
1945;1;12;4;2;3;2;3;1;3;142
1946;1;7;4;2;3;2;3;1;3;186
1947;1;11;4;2;2;1;2;1;4;170
1948;1;2;4;2;2;2;2;1;1;311
1949;1;7;4;2;4;1;4;1;4;278
1950;1;4;4;2;2;1;2;1;3;147
1951;1;1;3;1;2;3;2;1;1;65
1952;1;11;4;1;4;1;4;1;3;289
1953;1;8;4;2;3;3;3;1;3;167
1954;1;15;4;2;1;1;1;1;1;407
1955;1;1;3;1;2;3;2;2;3;141
1956;1;15;4;2;3;1;3;1;3;294
1957;1;5;4;2;2;1;2;1;1;329
1958;1;10;4;2;3;1;3;1;3;177
1959;1;14;4;2;3;2;3;1;3;373
1960;1;14;4;2;5;2;5;1;3;169
1961;1;13;4;2;4;2;4;1;3;316
1962;1;6;4;2;3;2;3;1;3;182
1963;1;5;4;2;3;1;3;1;3;134
1964;1;14;4;2;4;1;4;1;3;365
1965;1;11;4;1;3;1;3;1;1;146
1966;1;10;4;2;4;2;4;1;3;369
1967;1;6;4;9;1;2;1;1;1;272
1968;1;3;4;2;2;2;2;1;1;292
1969;1;15;4;1;5;1;5;1;7;121
1970;1;6;4;2;3;2;3;1;3;329
1971;1;14;4;2;3;3;3;1;3;260
1972;1;10;4;2;3;2;3;1;4;261
1973;1;6;4;2;2;2;2;1;1;243
1974;1;5;4;2;3;1;3;1;3;230
1975;1;6;4;10;1;2;1;1;1;346
1976;1;5;4;2;3;1;3;1;3;165
1977;1;8;4;2;2;2;2;1;3;83
1978;1;10;4;10;1;2;1;1;1;131
1979;1;6;4;2;3;1;3;1;3;193
1980;1;14;4;2;3;1;3;1;3;58
1981;1;11;4;2;3;2;3;1;3;112
1982;1;6;4;2;4;2;4;1;2;328
1983;1;5;4;1;5;1;5;1;3;408
1984;1;6;4;2;3;1;3;1;3;229
1985;1;12;4;1;4;3;4;1;3;152
1986;1;6;4;1;4;1;4;1;3;230
1987;1;13;4;2;4;1;4;1;3;405
1988;1;6;4;2;3;2;3;1;3;589
1989;1;12;4;2;2;1;2;1;1;331
1990;1;1;4;10;1;2;1;1;1;171
1991;1;3;4;9;1;2;1;1;1;255
1992;1;12;4;2;2;2;2;1;1;320
1993;1;10;4;2;1;1;1;1;1;153
1994;1;3;4;2;1;2;1;1;1;212
1995;1;4;4;2;2;2;2;1;1;121
1996;1;1;4;2;3;2;3;1;3;524
1997;1;14;4;2;2;1;2;1;1;617
1998;1;11;4;1;3;3;3;1;6;344
1999;1;15;4;2;3;1;3;1;3;177
2000;1;8;3;1;2;3;2;2;3;118
2001;1;1;4;10;1;2;1;1;1;200
2002;1;8;3;1;3;3;3;2;4;156
2003;1;9;4;9;1;2;1;1;1;48
2004;1;7;3;1;3;3;3;1;3;99
2005;1;3;4;2;2;2;2;2;3;151
2006;1;4;4;10;2;2;2;1;3;158
2007;1;13;4;9;1;2;1;2;3;195
2008;1;10;4;2;4;2;4;1;4;206
2009;1;9;3;1;4;1;4;1;3;26
2010;1;1;3;1;1;3;1;3;6;82
2011;1;6;4;2;3;1;3;1;3;177
2012;1;15;3;1;3;3;3;1;3;26
2013;1;1;3;1;2;3;2;1;3;128
2014;1;1;4;10;1;2;1;1;1;199
2015;1;4;4;2;3;2;3;1;3;136
2016;1;8;4;2;4;1;4;1;3;268
2017;1;9;3;2;2;2;2;1;3;84
2018;1;10;4;1;4;2;4;1;3;366
2019;1;8;3;1;2;1;2;1;3;37
2020;1;4;4;2;3;2;3;1;3;138
2021;1;11;4;1;2;1;2;1;3;131
2022;1;9;4;1;4;1;4;1;3;225
2023;1;8;4;1;2;3;2;2;3;148
2024;1;3;4;2;5;2;5;1;3;245
2025;1;9;4;1;3;2;1;1;1;176
2025;2;9;4;1;3;2;1;1;1;176
2026;1;5;4;2;2;2;2;1;1;305
2027;1;6;4;2;3;2;3;1;3;234
2028;1;3;4;2;4;1;4;1;3;110
2029;1;7;4;9;2;2;2;2;3;290
2030;1;15;3;1;1;2;1;2;4;103
2031;1;9;4;2;3;1;3;1;4;99
2032;1;8;4;2;3;2;3;1;4;70
2033;1;4;4;1;4;2;4;1;3;126
2034;1;4;4;2;1;2;1;3;3;100
2035;1;5;4;2;2;2;2;1;1;275
2036;1;5;4;2;3;2;3;1;3;158
2037;1;6;4;2;4;1;4;1;4;221
2038;1;1;3;2;1;3;1;2;3;136
2039;1;4;3;8;1;2;1;3;3;349
2040;1;7;3;1;2;3;2;2;3;125
2041;1;8;3;1;7;3;7;1;1;26
2042;1;10;4;2;3;1;3;1;7;283
2043;1;5;4;2;2;2;2;1;3;255
2044;1;9;4;2;3;1;3;1;7;104
2045;1;8;3;1;3;3;3;1;4;30
2046;1;11;4;1;3;3;3;1;3;450
2047;1;7;4;1;3;3;3;1;4;174
2048;1;8;4;2;3;2;3;1;3;179
2049;1;3;4;2;5;1;5;1;3;303
2050;1;12;4;2;3;2;3;1;3;364
2051;1;15;4;2;2;2;2;1;4;458
2052;1;15;4;2;2;2;2;1;7;203
2053;1;1;4;2;2;2;2;1;3;279
2054;1;5;4;2;2;1;2;1;5;145
2055;1;10;4;2;3;1;3;1;3;179
2056;1;12;4;1;2;1;2;1;4;429
2057;1;2;4;2;3;2;3;1;3;230
2058;1;5;4;2;2;1;2;1;1;263
2059;1;14;4;2;4;1;4;1;3;143
2060;1;10;4;1;4;1;4;1;3;237
2061;1;10;4;2;2;1;2;1;1;129
2062;1;14;4;2;3;2;3;1;4;152
2063;1;4;4;1;3;2;3;1;3;123
2064;1;1;4;2;3;3;3;1;4;203
2065;1;9;4;2;4;3;4;1;4;151
2066;1;12;4;2;5;1;5;1;3;752
2067;1;10;4;1;3;1;3;1;3;108
2068;1;4;4;2;3;1;3;1;3;52
2069;1;5;4;2;3;1;3;1;3;218
2070;1;10;4;2;2;1;2;1;3;121
2071;1;15;4;1;3;2;3;1;3;240
2072;1;2;4;2;3;1;3;1;3;115
2073;1;9;4;1;3;2;3;1;3;231
2074;1;9;4;2;3;1;3;1;4;106
2075;1;13;4;2;1;1;1;1;1;473
2076;1;3;4;2;3;1;3;1;3;184
2077;1;9;4;2;2;3;2;2;3;120
2078;1;3;4;2;2;2;2;1;1;292
2079;1;11;4;1;3;2;3;1;3;152
2080;1;7;4;1;3;1;3;1;4;285
2081;1;9;4;2;3;2;3;1;1;135
2082;1;15;4;2;4;1;4;1;3;220
2083;1;8;4;1;3;2;3;1;3;179
2084;1;8;4;2;3;2;3;1;3;362
2085;1;11;4;1;7;1;7;1;3;313
2086;1;1;4;1;3;1;3;1;3;225
2087;1;1;4;2;2;2;2;1;1;174
2088;1;7;4;2;2;1;2;1;1;328
2089;1;6;4;2;3;1;3;1;1;543
2090;1;2;4;2;2;2;2;1;1;244
2091;1;5;4;2;4;2;4;1;3;320
2092;1;14;4;2;4;2;4;1;3;324
2093;1;15;4;2;3;1;3;1;4;268
2094;1;14;4;2;4;2;4;1;4;430
2095;1;12;4;2;3;1;3;1;3;349
2096;1;6;4;2;3;2;3;1;1;245
2097;1;13;4;2;5;1;5;1;3;490
2098;1;13;4;2;4;2;4;1;3;255
2099;1;13;4;1;7;1;7;1;3;286
2100;1;15;4;2;4;3;4;1;3;405
2101;1;3;4;2;3;1;3;1;3;359
2102;1;6;4;2;5;1;5;1;3;555
2103;1;6;4;2;3;1;3;1;7;238
2104;1;4;4;2;3;2;3;1;3;146
2105;1;5;4;2;1;2;1;2;3;240
2106;1;8;4;2;3;1;3;1;3;267
2107;1;3;4;2;2;2;2;1;4;384
2108;1;2;4;2;2;3;2;1;4;290
2109;1;8;3;1;5;3;5;1;3;156
2110;1;1;3;1;6;3;6;1;3;149
2111;1;3;4;10;1;2;1;2;7;121
2112;1;8;4;1;3;1;3;1;4;81
2113;1;8;3;1;4;3;4;1;3;28
2114;1;15;4;9;1;2;1;1;1;305
2115;1;8;3;1;4;3;4;1;3;133
2116;1;10;4;10;1;2;1;1;1;92
2117;1;7;4;9;1;2;1;2;4;186
2118;1;4;4;1;2;2;2;2;5;61
2119;1;4;4;10;2;3;2;1;3;124
2120;1;6;4;2;1;1;1;1;1;388
2121;1;9;4;2;3;1;3;1;3;226
2122;1;10;4;2;3;3;3;1;3;201
2123;1;11;4;1;3;1;3;1;3;221
2124;1;1;3;1;3;3;3;1;3;151
2125;1;6;4;2;4;2;4;1;3;231
2126;1;12;4;2;4;1;4;1;3;369
2127;1;4;4;2;2;2;2;1;3;149
2128;1;12;4;2;4;2;4;1;4;359
2129;1;8;4;2;3;3;3;1;4;74
2130;1;12;4;2;3;1;3;1;3;232
2131;1;15;3;1;4;3;4;1;3;35
2132;1;10;4;2;4;3;4;1;3;267
2133;1;9;3;1;2;3;2;2;3;72
2134;1;7;4;2;4;2;4;1;3;581
2135;1;1;4;2;3;2;3;1;4;195
2136;1;7;4;2;2;3;2;1;3;160
2137;1;11;4;1;3;2;3;1;3;121
2138;1;1;4;2;3;2;3;1;3;249
2139;1;3;4;2;2;2;2;1;1;258
2140;1;13;4;2;2;2;2;1;1;293
2141;1;13;4;2;2;2;2;3;3;330
2142;1;1;4;2;2;2;2;1;7;254
2143;1;15;4;1;2;2;2;1;3;31
2144;1;4;4;2;2;2;2;2;6;125
2145;1;5;4;2;3;1;3;1;4;262
2146;1;13;4;2;4;1;4;1;1;296
2147;1;10;4;1;6;1;6;1;6;227
2148;1;14;4;1;7;1;7;1;7;157
2149;1;4;4;2;2;2;2;1;3;197
2150;1;13;4;2;1;2;1;1;1;289
2151;1;4;4;2;3;3;3;1;3;166
2152;1;3;4;2;3;1;3;1;4;236
2153;1;3;4;1;3;1;3;1;1;273
2154;1;11;4;2;3;1;3;1;3;161
2155;1;3;4;2;2;1;2;1;1;331
2156;1;15;4;1;4;1;4;1;3;223
2157;1;3;4;2;3;1;3;1;3;201
2158;1;2;4;2;3;2;3;1;4;91
2159;1;1;4;2;5;1;5;1;7;224
2160;1;6;4;2;3;2;3;1;3;394
2161;1;2;4;2;2;2;2;1;1;238
2162;1;5;4;2;2;2;2;2;3;292
2163;1;8;4;2;4;1;4;1;1;62
2164;1;5;4;1;4;1;4;1;3;122
2165;1;9;4;1;3;1;3;1;3;179
2166;1;12;4;2;3;1;3;1;3;185
2167;1;3;4;2;2;1;2;1;1;255
2168;1;10;4;2;3;1;3;1;3;150
2169;1;14;4;2;1;2;1;1;1;217
2170;1;6;4;1;4;1;4;1;3;156
2171;1;10;4;2;4;1;4;1;3;248
2172;1;7;4;2;4;1;4;1;3;292
2173;1;6;4;2;3;1;3;1;3;191
2174;1;3;4;2;2;2;2;1;4;453
2175;1;2;4;2;2;1;2;1;1;189
2176;1;12;4;1;4;1;4;1;3;429
2177;1;6;4;2;2;2;2;1;3;126
2178;1;10;4;2;3;2;3;1;4;236
2179;1;5;4;2;3;1;3;1;1;250
2180;1;14;4;2;4;2;4;1;4;340
2181;1;9;4;1;5;1;5;1;3;115
2182;1;2;4;2;1;1;1;1;1;312
2183;1;1;4;2;4;1;4;1;3;234
2184;1;14;4;2;5;1;5;1;3;331
2185;1;12;4;2;4;1;4;1;3;142
2186;1;2;4;2;4;2;4;1;3;164
2187;1;6;4;2;4;1;4;1;3;245
2188;1;1;4;2;1;2;1;2;2;167
2189;1;12;4;1;5;1;5;1;3;473
2190;1;14;4;2;3;1;3;1;1;479
2191;1;2;4;2;4;1;4;1;3;249
2192;1;14;4;2;3;1;3;1;3;550
2193;1;14;4;2;3;2;3;1;3;352
2194;1;2;4;2;3;1;3;1;1;303
2195;1;13;4;2;4;2;4;1;4;182
2196;1;15;4;2;4;1;4;1;3;197
2197;1;8;4;1;1;1;1;2;4;192
2198;1;5;4;2;6;1;6;1;4;181
2199;1;9;3;2;3;1;3;1;3;84
2200;1;1;3;1;1;2;1;1;1;66
2201;1;5;4;9;1;2;1;1;1;302
2202;1;4;4;2;2;2;2;1;3;75
2203;1;1;3;1;2;3;2;1;3;108
2204;1;11;4;1;3;2;3;1;3;144
2205;1;9;4;1;6;1;6;2;5;260
2206;1;1;3;1;2;3;2;1;3;108
2207;1;7;3;2;3;3;3;1;3;117
2208;1;1;4;10;1;2;1;2;7;307
2209;1;7;3;2;3;1;3;2;3;143
2210;1;8;3;1;3;3;3;1;3;147
2211;1;3;4;2;2;2;2;1;3;45
2212;1;3;4;2;5;2;5;1;5;107
2213;1;9;4;1;5;1;5;1;7;121
2214;1;5;4;2;2;1;2;1;3;168
2215;1;6;4;9;3;3;3;1;4;316
2216;1;3;4;10;3;2;3;1;4;227
2217;1;14;4;2;3;3;3;1;5;141
2218;1;1;3;2;2;3;2;2;3;148
2219;1;4;4;2;3;1;3;1;4;49
2220;1;10;4;1;3;3;3;1;3;229
2221;1;6;4;2;2;2;2;1;3;433
2222;1;10;4;2;2;2;2;1;3;193
2223;1;4;4;1;3;1;3;1;3;276
2224;1;10;4;1;4;1;4;1;4;235
2225;1;10;4;1;4;1;4;1;1;164
2226;1;8;4;2;3;1;3;1;4;151
2227;1;11;4;2;2;2;2;2;3;439
2228;1;7;4;2;3;1;3;1;7;216
2229;1;5;4;2;4;1;4;1;3;250
2230;1;3;4;10;1;2;1;2;6;246
2231;1;7;3;1;2;3;2;2;4;90
2232;1;1;4;2;3;2;3;1;3;498
2233;1;6;4;2;2;2;2;1;3;258
2234;1;3;4;2;2;2;2;1;4;239
2235;1;3;4;2;2;2;2;2;4;256
2236;1;7;3;2;3;3;3;1;5;144
2237;1;3;4;10;1;3;1;1;1;274
2238;1;8;4;1;4;1;4;1;5;240
2239;1;9;4;1;4;2;4;1;5;124
2240;1;11;4;2;4;1;4;1;3;120
2241;1;3;4;2;2;3;2;2;3;354
2242;1;1;3;1;3;3;3;1;3;150
2243;1;8;4;1;4;2;4;1;3;360
2244;1;1;4;2;3;1;3;1;3;149
2245;1;7;4;2;2;2;2;2;3;226
2246;1;9;4;2;3;3;3;1;3;75
2247;1;8;3;1;3;3;3;1;3;27
2248;1;15;4;2;3;2;3;1;3;287
2249;1;1;4;9;1;2;1;1;1;94
2250;1;8;4;2;2;1;2;1;3;60
2251;1;15;4;2;3;3;3;1;3;317
2252;1;12;4;10;1;2;1;1;1;334
2253;1;13;4;2;3;1;3;1;3;521
2254;1;1;4;2;2;1;2;1;1;129
2255;1;9;4;1;4;3;4;1;3;336
2256;1;12;4;2;3;2;3;1;3;286
2257;1;4;4;2;3;1;3;1;3;93
2258;1;10;4;2;3;1;3;1;1;121
2259;1;9;4;1;4;1;4;1;5;233
2260;1;3;4;2;2;1;2;1;3;98
2261;1;4;4;2;3;1;3;1;4;132
2262;1;5;4;2;3;2;3;1;3;172
2263;1;6;4;2;4;1;4;1;3;141
2264;1;13;4;2;2;1;2;1;1;296
2265;1;15;4;1;4;3;2;1;1;219
2265;2;15;4;1;4;1;1;1;1;219
2266;1;10;4;2;3;1;3;1;3;394
2267;1;9;4;2;4;3;4;1;3;134
2268;1;3;4;2;2;1;2;1;7;98
2269;1;3;4;2;1;2;1;1;1;86
2270;1;15;4;1;3;1;3;1;3;172
2271;1;9;4;1;4;1;4;1;3;161
2272;1;1;4;2;6;3;6;1;1;171
2273;1;1;4;2;3;1;3;1;3;258
2274;1;2;4;2;4;2;4;1;3;89
2275;1;1;4;2;3;1;3;1;3;173
2276;1;12;4;2;2;2;2;1;3;161
2277;1;2;4;2;2;1;2;1;3;179
2278;1;6;4;2;3;3;3;1;3;140
2279;1;12;4;1;6;1;6;1;3;185
2280;1;6;4;2;4;1;4;1;3;209
2281;1;1;4;2;2;2;2;1;1;136
2282;1;14;4;2;3;1;3;1;3;218
2283;1;2;4;2;3;1;3;1;1;234
2284;1;5;4;2;2;1;2;1;1;212
2285;1;12;4;2;2;1;2;1;1;320
2286;1;10;4;2;3;2;3;1;3;236
2287;1;4;4;2;2;1;2;1;3;151
2288;1;4;4;2;3;1;3;1;3;437
2289;1;13;4;2;4;1;4;1;3;190
2290;1;13;4;1;6;1;6;1;1;266
2291;1;8;4;2;3;3;3;1;4;88
2292;1;2;4;2;3;1;3;1;7;183
2293;1;2;4;2;3;1;3;1;5;115
2294;1;9;4;1;2;1;2;1;1;93
2295;1;3;4;2;3;2;3;1;7;121
2296;1;11;4;2;3;3;3;1;3;174
2297;1;14;4;2;4;1;4;1;3;343
2298;1;9;4;2;3;1;3;1;3;232
2299;1;1;4;2;4;1;4;1;4;129
2300;1;2;4;2;4;1;4;1;3;136
2301;1;7;4;2;2;1;2;1;1;328
2302;1;5;4;1;3;1;3;1;1;275
2303;1;14;4;2;2;1;2;1;1;459
2304;1;7;4;2;3;1;3;1;4;197
2305;1;14;4;2;2;2;2;1;3;209
2306;1;10;4;1;4;1;4;1;3;107
2307;1;2;4;2;3;1;3;1;3;208
2308;1;15;4;2;4;1;4;1;3;246
2309;1;5;4;2;2;2;2;1;3;168
2310;1;10;4;1;3;1;3;1;3;179
2311;1;14;4;2;4;1;4;1;3;231
2312;1;11;4;1;6;1;6;1;3;155
2313;1;3;4;1;5;3;5;1;3;267
2314;1;13;4;2;2;1;2;1;1;236
2315;1;13;4;2;4;1;4;1;3;515
2316;1;5;4;2;2;2;2;1;1;258
2317;1;14;4;2;2;1;2;1;1;340
2318;1;5;4;2;4;1;4;1;3;434
2319;1;11;4;1;4;1;4;1;3;293
2320;1;5;4;2;3;1;3;1;4;142
2321;1;8;3;2;5;3;5;1;4;28
2322;1;8;4;2;3;1;3;1;3;176
2323;1;8;4;2;3;2;3;1;6;94
2324;1;5;4;2;2;2;2;1;1;464
2325;1;5;4;2;3;2;3;1;4;260
2326;1;3;4;2;2;2;2;2;3;279
2327;1;1;4;9;1;2;1;2;3;139
2328;1;2;4;2;2;1;2;1;1;168
2329;1;13;4;2;2;1;2;1;1;385
2330;1;15;3;1;2;3;2;1;7;4
2331;1;9;3;1;6;3;6;1;6;51
2332;1;8;3;1;3;3;3;1;3;28
2333;1;8;3;1;5;3;5;1;3;155
2334;1;8;4;9;1;2;1;2;4;68
2335;1;11;4;1;3;2;3;1;4;243
2336;1;4;4;2;3;2;3;1;3;101
2337;1;4;4;2;2;2;2;2;3;140
2338;1;7;3;2;1;3;1;3;3;118
2339;1;8;4;1;3;1;3;1;4;197
2340;1;8;4;1;3;1;3;1;3;114
2341;1;1;4;10;3;2;3;2;4;139
2342;1;7;3;1;3;3;3;1;3;118
2343;1;8;4;2;2;2;2;2;6;268
2344;1;10;4;9;1;2;1;1;1;127
2345;1;13;4;1;4;1;4;1;7;206
2346;1;14;4;2;2;3;2;2;3;771
2347;1;8;4;2;4;1;4;1;3;133
2348;1;9;3;1;4;3;4;1;6;25
2349;1;3;4;2;2;2;2;1;3;282
2350;1;12;4;2;3;3;3;1;3;484
2351;1;8;3;2;2;2;2;1;3;27
2352;1;5;4;2;3;3;3;1;4;169
2353;1;9;4;1;5;3;5;1;3;105
2354;1;12;4;2;3;1;3;1;3;144
2355;1;9;3;1;4;1;4;1;3;82
2356;1;4;4;2;3;1;3;1;3;77
2357;1;9;4;1;4;1;4;1;3;365
2358;1;7;3;2;2;3;2;2;3;126
2359;1;11;4;1;5;1;5;1;3;147
2360;1;1;4;2;3;1;3;1;3;222
2361;1;15;4;2;3;1;3;1;1;232
2362;1;8;4;2;5;3;5;1;7;76
2363;1;6;4;2;2;3;2;1;1;265
2364;1;15;4;2;3;2;3;1;1;273
2365;1;1;3;8;1;2;1;3;3;152
2366;1;7;4;2;3;3;3;1;3;227
2367;1;1;3;1;5;3;5;1;3;151
2368;1;13;4;2;2;2;2;1;1;355
2369;1;15;4;1;3;1;3;1;3;177
2370;1;13;4;2;3;2;3;1;1;394
2371;1;5;4;2;3;1;3;1;3;111
2372;1;5;4;1;4;1;4;1;6;259
2373;1;13;4;2;4;2;4;1;3;173
2374;1;12;4;2;4;2;4;1;3;338
2375;1;12;4;1;4;1;4;1;3;328
2376;1;6;4;2;3;1;3;1;1;242
2377;1;15;4;2;3;1;3;1;3;123
2378;1;10;4;2;4;3;4;1;3;259
2379;1;4;4;2;2;1;2;2;3;189
2380;1;4;4;1;4;1;4;1;7;76
2381;1;1;4;2;3;2;3;1;6;270
2382;1;2;4;2;5;1;5;1;3;97
2383;1;7;4;2;2;1;2;1;1;229
2384;1;5;4;2;1;3;1;1;1;363
2385;1;7;4;2;3;1;3;1;3;274
2386;1;3;4;2;4;2;4;1;4;150
2387;1;2;4;2;4;2;4;1;3;101
2388;1;13;4;2;2;2;2;1;1;331
2389;1;12;4;1;4;1;4;1;3;382
2390;1;2;4;2;5;1;5;1;3;88
2391;1;6;4;2;3;2;3;1;3;44
2392;1;8;3;1;3;3;3;1;3;26
2393;1;11;4;1;4;2;4;1;5;97
2394;1;8;4;2;3;1;3;1;1;88
2395;1;8;4;2;3;1;3;1;3;254
2396;1;7;4;2;3;3;3;1;3;175
2397;1;5;4;2;2;1;2;1;1;250
2398;1;10;4;1;3;1;3;1;3;89
2399;1;5;4;1;7;3;7;1;3;146
2400;1;2;4;2;1;1;1;2;3;139
2401;1;7;4;2;3;2;3;1;4;204
2402;1;12;4;2;4;1;4;1;3;131
2403;1;12;4;2;3;2;3;1;1;322
2404;1;13;4;1;5;1;5;1;3;214
2405;1;14;4;2;3;1;3;1;3;504
2406;1;4;4;1;3;1;3;1;7;71
2407;1;1;4;2;3;1;3;1;3;152
2408;1;1;4;2;4;1;4;1;3;174
2409;1;2;4;2;1;2;1;1;1;265
2410;1;1;4;2;1;2;1;1;1;154
2411;1;1;4;2;3;1;3;1;1;199
2412;1;2;4;2;3;2;3;1;3;226
2413;1;4;4;2;3;1;3;1;3;192
2414;1;1;4;2;5;1;5;1;1;179
2415;1;14;4;2;4;2;4;1;3;510
2416;1;15;4;2;4;1;4;1;3;153
2417;1;14;4;2;3;2;3;1;3;404
2418;1;5;4;2;3;3;3;1;4;175
2419;1;3;4;2;2;1;2;1;1;358
2420;1;13;4;2;4;1;4;1;1;295
2421;1;14;4;2;4;1;4;1;3;339
2422;1;13;4;2;4;1;4;1;3;153
2423;1;2;4;2;5;1;5;1;4;281
2424;1;4;4;9;2;2;2;2;3;215
